and	O	O
then	O	O
change	O	O
your	O	O
comparison	O	O
code	O	O
so	O	O
that	O	O
it	O	O
works	O	O
.	O	O
Now	O	O
dictionaries	O	O
and	O	O
sets	O	O
and	O	O
generally	O	O
hashing	O	O
:	O	O
What	O	O
if	O	O
I	O	O
use	O	O
an	O	O
NaN	O	O
as	O	O
the	O	O
key	O	O
?	O	O
A	O	O
set	O	O
contains	O	O
unique	O	O
objects	O	O
.	O	O
If	O	O
the	O	O
set	O	O
contains	O	O
an	O	O
NaN	O	O
and	O	O
I	O	O
try	O	O
to	O	O
add	O	O
another	O	O
one	O	O
,	O	O
is	O	O
it	O	O
unique	O	O
because	O	O
it	O	O
is	O	O
not	O	O
equal	O	O
to	O	O
the	O	O
one	O	O
that	O	O
is	O	O
already	O	O
there	O	O
?	O	O
What	O	O
about	O	O
+	O	O
0	O	O
and	O	O
-	O	O
0	O	O
,	O	O
should	O	O
they	O	O
be	O	O
considered	O	O
equal	O	O
or	O	O
different	O	O
?	O	O
There	O	O
'	O	O
s	O	O
the	O	O
rule	O	O
that	O	O
any	O	O
two	O	O
items	O	O
considered	O	O
equal	O	O
must	O	O
have	O	O
the	O	O
same	O	O
hash	O	O
value	O	O
.	O	O
So	O	O
the	O	O
sensible	O	O
thing	O	O
is	O	O
(	O	O
probably	O	O
)	O	O
that	O	O
a	O	O
hash	O	O
function	O	O
returns	O	O
one	O	O
unique	O	O
value	O	O
for	O	O
all	O	O
NaNs	O	O
,	O	O
and	O	O
one	O	O
unique	O	O
value	O	O
for	O	O
+	O	O
0	O	O
and	O	O
-	O	O
0	O	O
.	O	O
And	O	O
after	O	O
the	O	O
hash	O	O
lookup	O	O
when	O	O
you	O	O
need	O	O
to	O	O
find	O	O
an	O	O
element	O	O
with	O	O
the	O	O
same	O	O
hash	O	O
value	O	O
that	O	O
is	O	O
actually	O	O
equal	O	O
,	O	O
two	O	O
NaNs	O	O
should	O	O
be	O	O
considered	O	O
equal	O	O
(	O	O
but	O	O
different	O	O
from	O	O
anything	O	O
else	O	O
)	O	O
.	O	O
That	O	O
'	O	O
s	O	O
probably	O	O
why	O	O
Double	B-api_mention	B-api_mention
.	I-api_mention	I-api_mention
Nan	I-api_mention	I-api_mention
.	I-api_mention	I-api_mention
equal	I-api_mention	I-api_mention
(	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
behaves	O	O
different	O	O
from	O	O
=	O	O
=	O	O
.	O	O
Question	O	O
-	O	O
22409102	O	O
,	O	O
answer	O	O
-	O	O
22501695	O	O
The	O	O
approach	O	O
used	O	O
by	O	O
Math	B-api_mention	O
.	I-api_mention	O
min	I-api_mention	O
is	O	O
similar	O	O
to	O	O
what	O	O
Jesper	O	O
proposes	O	O
but	O	O
a	O	O
little	O	O
clearer	O	O
:	O	O
#	O	O
pre	O	O
Question	O	O
-	O	O
6684665	O	O
,	O	O
answer	O	O
-	O	O
12685471	O	O
The	O	O
kind	O	O
of	O	O
output	O	O
you	O	O
are	O	O
seeing	O	O
from	O	O
your	O	O
byte	O	O
array	O	O
(	O	O
[	O	O
B	O	O
@	O	O
405217f8	O	O
)	O	O
is	O	O
also	O	O
an	O	O
output	O	O
for	O	O
a	O	O
zero	O	O
length	O	O
byte	O	O
array	O	O
(	O	O
ie	O	O
new	O	O
byte	O	O
[	O	O
0	O	O
]	O	O
)	O	O
.	O	O
It	O	O
looks	O	O
like	O	O
this	O	O
string	O	O
is	O	O
a	O	O
reference	O	O
to	O	O
the	O	O
array	O	O
rather	O	O
than	O	O
a	O	O
description	O	O
of	O	O
the	O	O
contents	O	O
of	O	O
the	O	O
array	O	O
like	O	O
we	O	O
might	O	O
expect	O	O
from	O	O
a	O	O
regular	O	O
collection	O	O
'	O	O
s	O	O
toString	B-api_mention	B-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
method	O	O
.	O	O
As	O	O
with	O	O
other	O	O
respondents	O	O
,	O	O
I	O	O
would	O	O
point	O	O
you	O	O
to	O	O
the	O	O
String	B-api_mention	B-api_mention
constructors	O	O
that	O	O
accept	O	O
a	O	O
byte	O	O
[	O	O
]	O	O
parameter	O	O
to	O	O
construct	O	O
a	O	O
string	O	O
from	O	O
the	O	O
contents	O	O
of	O	O
a	O	O
byte	O	O
array	O	O
.	O	O
You	O	O
should	O	O
be	O	O
able	O	O
to	O	O
read	O	O
raw	O	O
bytes	O	O
from	O	O
a	O	O
socket	O	O
'	O	O
s	O	O
InputStream	B-api_mention	B-api_mention
if	O	O
you	O	O
want	O	O
to	O	O
obtain	O	O
bytes	O	O
from	O	O
a	O	O
TCP	O	O
connection	O	O
.	O	O
If	O	O
you	O	O
have	O	O
already	O	O
read	O	O
those	O	O
bytes	O	O
as	O	O
a	O	O
String	B-api_mention	B-api_mention
(	O	O
using	O	O
an	O	O
InputStreamReader	B-api_mention	B-api_mention
)	O	O
,	O	O
then	O	O
,	O	O
the	O	O
string	O	O
can	O	O
be	O	O
converted	O	O
to	O	O
bytes	O	O
using	O	O
the	O	O
getBytes	B-api_mention	B-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
function	O	O
.	O	O
Be	O	O
sure	O	O
to	O	O
pass	O	O
in	O	O
your	O	O
desired	O	O
character	O	O
set	O	O
to	O	O
both	O	O
the	O	O
String	B-api_mention	B-api_mention
constructor	O	O
and	O	O
getBytes	B-api_mention	B-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
functions	O	O
,	O	O
and	O	O
this	O	O
will	O	O
only	O	O
work	O	O
if	O	O
the	O	O
byte	O	O
data	O	O
can	O	O
be	O	O
converted	O	O
to	O	O
characters	O	O
by	O	O
the	O	O
InputStreamReader	B-api_mention	B-api_mention
.	O	O
If	O	O
you	O	O
want	O	O
to	O	O
deal	O	O
with	O	O
raw	O	O
bytes	O	O
you	O	O
should	O	O
really	O	O
avoid	O	O
using	O	O
this	O	O
stream	O	O
reader	O	O
layer	O	O
.	O	O
Question	O	O
-	O	O
8725387	O	O
,	O	O
answer	O	O
-	O	O
8725550	O	O
Think	O	O
of	O	O
it	O	O
like	O	O
this	O	O
:	O	O
the	O	O
List	B-api_mention	B-api_mention
interface	O	O
has	O	O
methods	O	O
like	O	O
add	B-api_mention	B-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
,	O	O
set	B-api_mention	B-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
.	O	O
The	O	O
contract	O	O
is	O	O
that	O	O
once	O	O
you	O	O
added	O	O
an	O	O
element	O	O
at	O	O
position	O	O
X	O	O
you	O	O
will	O	O
find	O	O
it	O	O
there	O	O
unless	O	O
you	O	O
add	O	O
or	O	O
remove	O	O
elements	O	O
before	O	O
it	O	O
.	O	O
If	O	O
any	O	O
list	O	O
implementation	O	O
would	O	O
store	O	O
elements	O	O
in	O	O
some	O	O
order	O	O
other	O	O
than	O	O
based	O	O
on	O	O
the	O	O
index	O	O
,	O	O
the	O	O
above	O	O
list	O	O
methods	O	O
would	O	O
make	O	O
no	O	O
sense	O	O
.	O	O
Question	O	O
-	O	O
6667243	O	O
,	O	O
answer	O	O
-	O	O
6667307	O	O
mode1	O	O
.	B-api_mention	B-api_mention
name	I-api_mention	I-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
or	O	O
String	B-api_mention	B-api_mention
.	I-api_mention	I-api_mention
valueOf	I-api_mention	I-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
.	O	O
It	O	O
doesn	O	O
'	O	O
t	O	O
get	O	O
better	O	O
than	O	O
that	O	O
,	O	O
I	O	O
'	O	O
m	O	O
afraid	O	O
Question	O	O
-	O	O
20945049	O	O
,	O	O
answer	O	O
-	O	O
20945113	O	O
String	B-api_mention	B-api_mention
is	O	O
immutable	O	O
*	O	O
but	O	O
this	O	O
only	O	O
means	O	O
you	O	O
cannot	O	O
change	O	O
it	O	O
using	O	O
its	O	O
public	O	O
API	O	O
.	O	O
What	O	O
you	O	O
are	O	O
doing	O	O
here	O	O
is	O	O
circumventing	O	O
the	O	O
normal	O	O
API	O	O
,	O	O
using	O	O
reflection	O	O
.	O	O
The	O	O
same	O	O
way	O	O
,	O	O
you	O	O
can	O	O
change	O	O
the	O	O
values	O	O
of	O	O
enums	O	O
,	O	O
change	O	O
the	O	O
lookup	O	O
table	O	O
used	O	O
in	O	O
Integer	B-api_mention	B-api_mention
autoboxing	O	O
etc	O	O
.	O	O
Now	O	O
,	O	O
the	O	O
reason	O	O
s1	O	O
and	O	O
s2	O	O
change	O	O
value	O	O
,	O	O
is	O	O
that	O	O
they	O	O
both	O	O
refer	O	O
to	O	O
the	O	O
same	O	O
interned	O	O
string	O	O
.	O	O
The	O	O
compiler	O	O
does	O	O
this	O	O
(	O	O
as	O	O
mentioned	O	O
by	O	O
other	O	O
answers	O	O
)	O	O
.	O	O
The	O	O
reason	O	O
s3	O	O
does	O	O
not	O	O
was	O	O
actually	O	O
a	O	O
bit	O	O
surprising	O	O
to	O	O
me	O	O
,	O	O
as	O	O
I	O	O
thought	O	O
it	O	O
would	O	O
share	O	O
the	O	O
value	O	O
array	O	O
(	O	O
it	O	O
did	O	O
in	O	O
earlier	O	O
version	O	O
of	O	O
Java	O	O
,	O	O
before	O	O
Java	O	O
7u6	O	O
)	O	O
.	O	O
However	O	O
,	O	O
looking	O	O
at	O	O
the	O	O
source	O	O
code	O	O
of	O	O
String	B-api_mention	B-api_mention
,	O	O
we	O	O
can	O	O
see	O	O
that	O	O
the	O	O
value	O	O
character	O	O
array	O	O
for	O	O
a	O	O
substring	O	O
is	O	O
actually	O	O
copied	O	O
(	O	O
using	O	O
Arrays	B-api_mention	B-api_mention
.	I-api_mention	I-api_mention
copyOfRange	I-api_mention	I-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
)	O	O
.	O	O
This	O	O
is	O	O
why	O	O
it	O	O
goes	O	O
unchanged	O	O
.	O	O
You	O	O
can	O	O
install	O	O
a	O	O
SecurityManager	B-api_mention	B-api_mention
,	O	O
to	O	O
avoid	O	O
malicious	O	O
code	O	O
to	O	O
do	O	O
such	O	O
things	O	O
.	O	O
But	O	O
keep	O	O
in	O	O
mind	O	O
that	O	O
some	O	O
libraries	O	O
depend	O	O
on	O	O
using	O	O
these	O	O
kind	O	O
of	O	O
reflection	O	O
tricks	O	O
(	O	O
typically	O	O
ORM	O	O
tools	O	O
,	O	O
AOP	O	O
libraries	O	O
etc	O	O
)	O	O
.	O	O
*	O	O
)	O	O
I	O	O
initially	O	O
wrote	O	O
that	O	O
String	B-api_mention	B-api_mention
s	O	O
aren	O	O
'	O	O
t	O	O
really	O	O
immutable	O	O
,	O	O
just	O	O
"	O	O
effective	O	O
immutable	O	O
"	O	O
.	O	O
This	O	O
might	O	O
be	O	O
misleading	O	O
in	O	O
the	O	O
current	O	O
implementation	O	O
of	O	O
String	B-api_mention	B-api_mention
,	O	O
where	O	O
the	O	O
value	O	O
array	O	O
is	O	O
indeed	O	O
marked	O	O
private	O	O
final	O	O
.	O	O
It	O	O
'	O	O
s	O	O
still	O	O
worth	O	O
noting	O	O
,	O	O
though	O	O
,	O	O
that	O	O
there	O	O
is	O	O
no	O	O
way	O	O
to	O	O
declare	O	O
an	O	O
array	O	O
in	O	O
Java	O	O
as	O	O
immutable	O	O
,	O	O
so	O	O
care	O	O
must	O	O
be	O	O
taken	O	O
not	O	O
to	O	O
expose	O	O
it	O	O
outside	O	O
its	O	O
class	O	O
,	O	O
even	O	O
with	O	O
the	O	O
proper	O	O
access	O	O
modifiers	O	O
.	O	O
As	O	O
this	O	O
topic	O	O
seems	O	O
overwhelmingly	O	O
popular	O	O
,	O	O
here	O	O
'	O	O
s	O	O
some	O	O
suggested	O	O
further	O	O
reading	O	O
:	O	O
Heinz	O	O
Kabutz	O	O
'	O	O
s	O	O
Reflection	O	O
Madness	O	O
talk	O	O
from	O	O
JavaZone	O	O
2009	O	O
,	O	O
which	O	O
covers	O	O
a	O	O
lot	O	O
of	O	O
the	O	O
issues	O	O
in	O	O
the	O	O
OP	O	O
,	O	O
along	O	O
with	O	O
other	O	O
reflection	O	O
.	O	O
.	O	O
.	O	O
well	O	O
.	O	O
.	O	O
.	O	O
madness	O	O
.	O	O
It	O	O
covers	O	O
why	O	O
this	O	O
is	O	O
sometimes	O	O
useful	O	O
.	O	O
And	O	O
why	O	O
,	O	O
most	O	O
of	O	O
the	O	O
time	O	O
,	O	O
you	O	O
should	O	O
avoid	O	O
it	O	O
.	O	O
:	O	O
-	O	O
)	O	O
Question	O	O
-	O	O
8894258	O	O
,	O	O
answer	O	O
-	O	O
8894348	O	O
The	O	O
first	O	O
one	O	O
using	O	O
str	O	O
.	B-api_mention	O
charAt	I-api_mention	O
should	O	O
be	O	O
faster	O	O
.	O	O
If	O	O
you	O	O
dig	O	O
inside	O	O
the	O	O
source	O	O
code	O	O
of	O	O
String	O	B-api_mention
class	O	O
,	O	O
we	O	O
can	O	O
see	O	O
that	O	O
charAt	O	O
is	O	O
implemented	O	O
as	O	O
follows	O	O
:	O	O
#	O	O
pre	O	O
Here	O	O
,	O	O
all	O	O
it	O	O
does	O	O
is	O	O
index	O	O
an	O	O
array	O	O
and	O	O
return	O	O
the	O	O
value	O	O
.	O	O
Now	O	O
,	O	O
if	O	O
we	O	O
see	O	O
the	O	O
implementation	O	O
of	O	O
toCharArray	B-api_mention	B-api_mention
,	O	O
we	O	O
will	O	O
find	O	O
the	O	O
below	O	O
:	O	O
#	O	O
pre	O	O
As	O	O
you	O	O
see	O	O
,	O	O
it	O	O
is	O	O
doing	O	O
a	O	O
System	B-api_mention	B-api_mention
.	I-api_mention	I-api_mention
arraycopy	I-api_mention	I-api_mention
which	O	O
is	O	O
definitely	O	O
going	O	O
to	O	O
be	O	O
a	O	O
tad	O	O
slower	O	O
than	O	O
not	O	O
doing	O	O
it	O	O
.	O	O
Question	O	O
-	O	O
18723596	O	O
,	O	O
answer	O	O
-	O	O
18723666	O	O
You	O	O
can	O	O
cast	O	O
null	O	O
to	O	O
any	O	O
reference	O	O
type	O	O
without	O	O
getting	O	O
any	O	O
exception	O	O
.	O	O
println	B-api_mention	B-api_mention
method	O	O
does	O	O
not	O	O
throw	O	O
null	O	O
pointer	O	O
because	O	O
it	O	O
first	O	O
checks	O	O
whether	O	O
the	O	O
object	O	O
is	O	O
null	O	O
or	O	O
not	O	O
.	O	O
If	O	O
null	O	O
then	O	O
it	O	O
simply	O	O
prints	O	O
the	O	O
string	O	O
StringLiteral	O	O
.	O	O
Otherwise	O	O
it	O	O
will	O	O
call	O	O
the	O	O
toString	B-api_mention	B-api_mention
method	O	O
of	O	O
that	O	O
object	O	O
.	O	O
Adding	O	O
more	O	O
details	O	O
:	O	O
Internally	O	O
print	O	O
methods	O	O
call	O	O
String	B-api_mention	B-api_mention
.	I-api_mention	I-api_mention
valueOf	I-api_mention	I-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
method	O	O
on	O	O
the	O	O
input	O	O
object	O	O
.	O	O
And	O	O
in	O	O
valueOf	B-api_mention	B-api_mention
method	O	O
,	O	O
this	O	O
check	O	O
helps	O	O
to	O	O
avoid	O	O
null	O	O
pointer	O	O
excpeiton	O	O
:	O	O
return	O	B-api_mention
(	O	I-api_mention
args	O	I-api_mention
)	O	I-api_mention
?	O	O
StringLiteral	O	O
:	O	O
obj	O	O
.	B-api_mention	B-api_mention
toString	I-api_mention	I-api_mention
(	I-api_mention	I-api_mention
args	I-api_mention	I-api_mention
)	I-api_mention	I-api_mention
;	O	O
For	O	O
rest	O	O
of	O	O
your	O	O
